id,name,city_id
3241,Great Smoky Mountains National Park,14004
3242,Kenai Fjords National Park,14503
3243,Van Nuys World Airport,2170
3244,Great Sand Dunes National Park and Preserve,12445
3245,Grand Teton National Park,6017
3246,Bryce Canyon National Park,15840
3247,Bridge Gallery at City Hall,1255
3248,Mesa Verde National Park,19611
3249,Saguaro National Park,3128
3250,Isle Royale National Park,7119
3251,Sun Valley Youth Arts Center,1455
3252,Watts Towers Campus - Watts Towers,10282
3253,Kenai Fjords National Park,10612
3254,Great Smoky Mountains National Park,15202
3255,Barnsdall Junior Arts Center,18937
3256,Saguaro National Park,6271
3257,Vision Theatre,19995
3258,Kenai Fjords National Park,18815
3259,Lake Clark National Park and Preserve,2097
3260,Yellowstone National Park,15721
3261,Lincoln Heights Youth Arts Center,19541
3262,Rocky Mountain National Park,15557
3263,Carlsbad Caverns National Park,13260
3264,Wind Cave National Park,14905
3265,Madrid Theatre,15265
3266,Big Bend National Park,1334
3267,Big Bend National Park,319
3268,Guadalupe Mountains National Park,12798
3269,Olympic National Park,18342
3270,Denali National Park and Preserve,5449
3271,Sequoia and Kings Canyon National Parks,11968
3272,Great Sand Dunes National Park and Preserve,3551
3273,Canyonlands National Park,7079
3274,Congaree National Park,13513
3275,Joshua Tree National Park,17244
3276,Mount Rainier National Park,8667
3277,Denali National Park and Preserve,20126
3278,Warner Grand Theatre,1373
3279,Watts Towers Campus - Charles Mingus Youth Arts Center,16663
3280,Banning's Landing Community Arts Center,13503
3281,Biscayne National Park,4289
3282,Rocky Mountain National Park,19438
3283,Wind Cave National Park,14620
3284,Channel Islands National Park,4031
3285,Denali National Park and Preserve,17178
3286,Crater Lake National Park,3606
3287,Rocky Mountain National Park,7555
3288,Madrid Theatre,17325
3289,Sun Valley Youth Arts Center,7996
3290,Canyonlands National Park,9328
3291,Zion National Park,5343
3292,Dry Tortugas National Park,2473
3293,Kobuk Valley National Park,13121
3294,Mesa Verde National Park,9678
3295,Yosemite National Park,539
3296,McGroarty Arts Center,4939
3297,Channel Islands National Park,16043
3298,Bridge Gallery at City Hall,18599
3299,Great Basin National Park,15782
3300,Rocky Mountain National Park,7121
3301,Petrified Forest National Park,19987
3302,Grand Teton National Park,248
3303,Yellowstone National Park,10884
3304,Theodore Roosevelt National Park,15964
3305,Nate Holden Performing Arts Center,21100
3306,Haleakala National Park,7488
3307,Mammoth Cave National Park,5101
3308,McGroarty Arts Center,9062
3309,Watts Towers Campus - Watts Towers,7543
3310,Petrified Forest National Park,99
3311,Watts Towers Campus - Watts Towers Arts Center,19103
3312,Everglades National Park,3466
3313,Dry Tortugas National Park,20625
3314,Yosemite National Park,917
3315,Manchester Youth Arts Center,7892
3316,Crater Lake National Park,19717
3317,Yellowstone National Park,11240
3318,Lassen Volcanic National Park,13887
3319,Saguaro National Park,4235
3320,Bridge Gallery at City Hall,8976
3321,Congaree National Park,10556
3322,Badlands National Park,9486
3323,Glacier Bay National Park and Preserve,8634
3324,Isle Royale National Park,15348
3325,Barnsdall Junior Arts Center,8378
3326,Canyonlands National Park,5060
3327,Crater Lake National Park,813
3328,McGroarty Arts Center,3662
3329,Olympic National Park,21611
3330,Watts Towers Campus - Watts Towers,13966
3331,Grand Teton National Park,232
3332,Los Angeles Municipal Art Gallery,11841
3333,Art in the Park at Hermon Park,15731
3334,Sequoia and Kings Canyon National Parks,9535
3335,Redwood National Park,9342
3336,Madrid Theatre,9152
3337,Watts Towers Campus - Dr. Joseph and Bootsie Howard Gallery,10682
3338,Canyonlands National Park,5181
3339,Watts Towers Campus - Noah Purifoy Gallery,6536
3340,Rocky Mountain National Park,19849
3341,Saguaro National Park,4143
3342,Barnsdall Art Center,3930
3343,Redwood National Park,7505
3344,Grand Canyon National Park,4124
3345,Big Bend National Park,18750
3346,Watts Towers Campus - Watts Towers Arts Center,9501
3347,Lincoln Heights Youth Arts Center,16709
3348,Olympic National Park,3560
3349,Hawaii Volcanoes National Park,5474
3350,Wind Cave National Park,18539
3351,Watts Towers Campus - Charles Mingus Youth Arts Center,14939
3352,Badlands National Park,19071
3353,Wrangell - St Elias National Park and Preserve,1936
3354,Yellowstone National Park,6052
3355,Lake Clark National Park and Preserve,17349
3356,Guadalupe Mountains National Park,3653
3357,Sequoia and Kings Canyon National Parks,3239
3358,Van Nuys World Airport,14139
3359,Bryce Canyon National Park,8471
3360,Bryce Canyon National Park,1404
3361,Yellowstone National Park,13437
3362,Badlands National Park,6639
3363,Grand Teton National Park,15314
3364,Canyonlands National Park,20187
3365,Manchester Youth Arts Center,1233
3366,Hollyhock House,14862
3367,Lake Clark National Park and Preserve,6635
3368,Zion National Park,11661
3369,Katmai National Park and Preserve,20426
3370,Mount Rainier National Park,18983
3371,Watts Towers Campus - Noah Purifoy Gallery,7510
3372,Center for the Arts Eagle Rock,19447
3373,Guadalupe Mountains National Park,5284
3374,Kenai Fjords National Park,17467
3375,Pinnacles National Park,15597
3376,Voyageurs National Park,7402
3377,Petrified Forest National Park,7852
3378,Olympic National Park,9939
3379,Barnsdall Gallery Theatre,9122
3380,Biscayne National Park,2944
3381,Manchester Youth Arts Center,13485
3382,Dry Tortugas National Park,247
3383,Barnsdall Junior Arts Center Gallery,1579
3384,Van Nuys World Airport,682
3385,Watts Towers Campus - Charles Mingus Youth Arts Center,10112
3386,Guadalupe Mountains National Park,11225
3387,Madrid Theatre,18390
3388,Zion National Park,16513
3389,Watts Towers Campus - Watts Towers Arts Center,16437
3390,Arches National Park,21898
3391,Kenai Fjords National Park,20661
3392,Banning's Landing Community Arts Center,20011
3393,Kobuk Valley National Park,13022
3394,Warner Grand Theatre,20285
3395,Everglades National Park,5873
3396,Everglades National Park,1616
3397,William Reagh - LA Photography Center,12031
3398,Arches National Park,1596
3399,Olympic National Park,11166
3400,Manchester Youth Arts Center,10926
3401,Vision Theatre,12479
3402,Sun Valley Youth Arts Center,9260
3403,Great Smoky Mountains National Park,4062
3404,William Grant Still Art Center,389
3405,Carlsbad Caverns National Park,15122
3406,Everglades National Park,7536
3407,Center for the Arts Eagle Rock,10223
3408,Guadalupe Mountains National Park,20543
3409,Watts Towers Campus - Watts Towers Arts Center,21692
3410,Canyonlands National Park,19575
3411,Channel Islands National Park,16713
3412,Redwood National Park,16946
3413,Grand Canyon National Park,6250
3414,Bridge Gallery at City Hall,13754
3415,Banning's Landing Community Arts Center,9657
3416,Watts Towers Campus - Watts Towers Arts Center,3558
3417,Channel Islands National Park,2215
3418,Banning's Landing Community Arts Center,6177
3419,Sequoia and Kings Canyon National Parks,4196
3420,Yellowstone National Park,2124
3421,Guadalupe Mountains National Park,16822
3422,Vision Theatre,2988
3423,Bryce Canyon National Park,20233
3424,Everglades National Park,6936
3425,Lake Clark National Park and Preserve,1031
3426,Hollyhock House,18729
3427,Barnsdall Junior Arts Center Gallery,10783
3428,Manchester Youth Arts Center,4154
3429,Hawaii Volcanoes National Park,7292
3430,Kobuk Valley National Park,2782
3431,Mount Rainier National Park,9184
3432,Channel Islands National Park,1319
3433,Channel Islands National Park,757
3434,Los Angeles Municipal Art Gallery,581
3435,Badlands National Park,20785
3436,Olympic National Park,4401
3437,Art in the Park at Hermon Park,7972
3438,Gates Of The Arctic National Park and Preserve,12927
3439,Katmai National Park and Preserve,17256
3440,Center for the Arts Eagle Rock,18267
3441,Yellowstone National Park,3902
3442,Joshua Tree National Park,8822
3443,Death Valley National Park,10374
3444,Los Angeles Municipal Art Gallery,13810
3445,Congaree National Park,13692
3446,Yosemite National Park,20897
3447,Cuyahoga Valley National Park,10382
3448,Arches National Park,15598
3449,Wrangell - St Elias National Park and Preserve,4405
3450,Wind Cave National Park,2916
3451,Kenai Fjords National Park,18872
3452,Lincoln Heights Youth Arts Center,13441
3453,Los Angeles Theatre Center,7699
3454,Crater Lake National Park,5651
3455,Van Nuys World Airport,11424
3456,Bryce Canyon National Park,8759
3457,Lake Clark National Park and Preserve,10202
3458,Watts Towers Campus - Watts Towers,13035
3459,Nate Holden Performing Arts Center,961
3460,Warner Grand Theatre,482
3461,Lankershim Arts Center,3250
3462,Barnsdall Junior Arts Center,6039
3463,Crater Lake National Park,21931
3464,Hawaii Volcanoes National Park,11703
3465,Vision Theatre,11975
3466,Madrid Theatre,17307
3467,Big Bend National Park,16579
3468,Carlsbad Caverns National Park,8239
3469,Canoga Park Youth Arts Center,9236
3470,Lake Clark National Park and Preserve,20859
3471,Bryce Canyon National Park,14818
3472,Shenandoah National Park,13918
3473,Haleakala National Park,629
3474,Arches National Park,2411
3475,North Cascades National Park,21931
3476,Death Valley National Park,17569
3477,Los Angeles Theatre Center,11227
3478,Yellowstone National Park,5902
3479,Dry Tortugas National Park,20795
3480,Haleakala National Park,3119
3481,Barnsdall Junior Arts Center,15678
3482,Van Nuys World Airport,11004
3483,Badlands National Park,17998
3484,Pinnacles National Park,15343
3485,Art in the Park at Hermon Park,15613
3486,North Cascades National Park,384
3487,Canoga Park Youth Arts Center,18014
3488,Center for the Arts Eagle Rock,6038
3489,Congaree National Park,15264
3490,Warner Grand Theatre,11797
3491,North Cascades National Park,13745
3492,Lankershim Arts Center,18540
3493,Redwood National Park,20098
3494,Vision Theatre,514
3495,Lassen Volcanic National Park,16954
3496,Art in the Park at Hermon Park,18717
3497,Center for the Arts Eagle Rock,6116
3498,Barnsdall Art Center,12755
3499,Gates Of The Arctic National Park and Preserve,4911
3500,Carlsbad Caverns National Park,1758
3501,Sun Valley Youth Arts Center,21473
3502,Lankershim Arts Center,19552
3503,Hollyhock House,12767
3504,Center for the Arts Eagle Rock,10337
3505,Mesa Verde National Park,6041
3506,Wrangell - St Elias National Park and Preserve,15275
3507,Voyageurs National Park,17895
3508,Petrified Forest National Park,19559
3509,William Reagh - LA Photography Center,13695
3510,Hollyhock House,18983
3511,Lake Clark National Park and Preserve,20174
3512,Wind Cave National Park,14370
3513,Mammoth Cave National Park,19854
3514,Glacier Bay National Park and Preserve,12558
3515,Channel Islands National Park,19984
3516,Canyonlands National Park,19008
3517,Death Valley National Park,1341
3518,Barnsdall Junior Arts Center,14305
3519,Glacier Bay National Park and Preserve,4500
3520,Lake Clark National Park and Preserve,4083
3521,Barnsdall Junior Arts Center,6541
3522,William Grant Still Art Center,3241
3523,Vision Theatre,5403
3524,Cuyahoga Valley National Park,5865
3525,William Reagh - LA Photography Center,5694
3526,Pinnacles National Park,11386
3527,Congaree National Park,20582
3528,Cuyahoga Valley National Park,3982
3529,Nate Holden Performing Arts Center,20666
3530,Madrid Theatre,3728
3531,Death Valley National Park,6863
3532,Encino Arts and Cultural Center,3106
3533,Vision Theatre,17865
3534,Great Smoky Mountains National Park,12596
3535,Vision Theatre,8846
3536,Mesa Verde National Park,13630
3537,Haleakala National Park,17652
3538,Mesa Verde National Park,16423
3539,Joshua Tree National Park,7166
3540,Zion National Park,8461
3541,Watts Towers Campus - Watts Towers Arts Center,18513
3542,William Grant Still Art Center,7981
3543,Vision Theatre,7179
3544,Barnsdall Junior Arts Center Gallery,17641
3545,Watts Towers Campus - Watts Towers Arts Center,15902
3546,Isle Royale National Park,20196
3547,Barnsdall Junior Arts Center,10442
3548,Pinnacles National Park,11190
3549,Haleakala National Park,13933
3550,Glacier Bay National Park and Preserve,7726
3551,Mammoth Cave National Park,10066
3552,Biscayne National Park,4523
3553,Great Basin National Park,18494
3554,Biscayne National Park,1203
3555,Pinnacles National Park,11161
3556,Olympic National Park,9732
3557,Hollyhock House,3480
3558,Glacier Bay National Park and Preserve,11299
3559,Great Basin National Park,10618
3560,Barnsdall Junior Arts Center,1077
3561,Banning's Landing Community Arts Center,18933
3562,Hawaii Volcanoes National Park,11126
3563,Saguaro National Park,14757
3564,Capitol Reef National Park,17334
3565,Denali National Park and Preserve,1952
3566,Madrid Theatre,4580
3567,Grand Teton National Park,4954
3568,Crater Lake National Park,1883
3569,Watts Towers Campus - Watts Towers Arts Center,9298
3570,Redwood National Park,4803
3571,Manchester Youth Arts Center,5751
3572,Lassen Volcanic National Park,7163
3573,Nate Holden Performing Arts Center,8463
3574,Kenai Fjords National Park,17567
3575,Lankershim Arts Center,19426
3576,Lincoln Heights Youth Arts Center,3725
3577,Watts Towers Campus - Watts Towers Arts Center,7567
3578,Death Valley National Park,5573
3579,Cuyahoga Valley National Park,5383
3580,Big Bend National Park,19184
3581,Barnsdall Gallery Theatre,1293
3582,Kenai Fjords National Park,13695
3583,Theodore Roosevelt National Park,16824
3584,Glacier Bay National Park and Preserve,12404
3585,Great Sand Dunes National Park and Preserve,20863
3586,Nate Holden Performing Arts Center,12307
3587,Manchester Youth Arts Center,87
3588,Art in the Park at Hermon Park,20791
3589,Yellowstone National Park,1373
3590,Capitol Reef National Park,4087
3591,Lankershim Arts Center,14009
3592,Madrid Theatre,12094
3593,Los Angeles Theatre Center,6730
3594,Crater Lake National Park,1845
3595,Biscayne National Park,21018
3596,Dry Tortugas National Park,8701
3597,Barnsdall Art Center,21062
3598,Mount Rainier National Park,4664
3599,Watts Towers Campus - Noah Purifoy Gallery,12966
3600,Hawaii Volcanoes National Park,7999
3601,Mammoth Cave National Park,13624
3602,Watts Towers Campus - Watts Towers,16708
3603,Biscayne National Park,20414
3604,Rocky Mountain National Park,17824
3605,Kenai Fjords National Park,6213
3606,Joshua Tree National Park,1178
3607,Gates Of The Arctic National Park and Preserve,20824
3608,Canyonlands National Park,9026
3609,Redwood National Park,5556
3610,Warner Grand Theatre,11711
3611,Los Angeles Theatre Center,16721
3612,Bridge Gallery at City Hall,12757
3613,Vision Theatre,15674
3614,Arches National Park,2182
3615,Redwood National Park,6404
3616,Barnsdall Gallery Theatre,2650
3617,Bridge Gallery at City Hall,21054
3618,William Grant Still Art Center,7504
3619,Carlsbad Caverns National Park,5069
3620,Los Angeles Municipal Art Gallery,2923
3621,Haleakala National Park,10411
3622,Barnsdall Gallery Theatre,3049
