release_num,release_name,release_year,musician_name,musician_instruments
ECM 1712 NS,"Michelle Makarski, Thomas Larcher - Elogio Per Un'Ombra -- Luciano Berio / Elliott Carter / Luigi Dallapiccola / Goffredo Petrassi / George Rochberg / Giuseppe Tartini  ",2000,Michelle Makarski,violin
ECM 1712 NS,"Michelle Makarski, Thomas Larcher - Elogio Per Un'Ombra -- Luciano Berio / Elliott Carter / Luigi Dallapiccola / Goffredo Petrassi / George Rochberg / Giuseppe Tartini  ",2000,Giuseppe Tartini,composer
ECM 1713,Michael Galasso - High Lines  ,2005,Michael Galasso,violin
ECM 1713,Michael Galasso - High Lines  ,2005,Terje Rypdal,guitar
ECM 1713,Michael Galasso - High Lines  ,2005,Marc Marder,double bass
ECM 1713,Michael Galasso - High Lines  ,2005,Frank Colon,percussion
ECM 1714 NS,"Thomas Zehetmair, Camerata Bern - Verklarte Nacht -- Schonberg / Veress / Bartok  ",2001,Thomas Zehetmair,violin
ECM 1714 NS,"Thomas Zehetmair, Camerata Bern - Verklarte Nacht -- Schonberg / Veress / Bartok  ",2001,Thomas Zehetmair,director
ECM 1714 NS,"Thomas Zehetmair, Camerata Bern - Verklarte Nacht -- Schonberg / Veress / Bartok  ",2001,Camerata Bern,director
ECM 1714 NS,"Thomas Zehetmair, Camerata Bern - Verklarte Nacht -- Schonberg / Veress / Bartok  ",2001,Arnold Schonberg,composer
ECM 1715/16 NS,Heinz Holliger - Schneewittchen  ,2000,Juliane Banse as Schneewittchen,soprano
ECM 1715/16 NS,Heinz Holliger - Schneewittchen  ,2000,Cornelia Kallisch as Konigin,alto
ECM 1715/16 NS,Heinz Holliger - Schneewittchen  ,2000,Steve Davislim as Prinz,tenor
ECM 1715/16 NS,Heinz Holliger - Schneewittchen  ,2000,Oliver Widmer as Jager,baritone
ECM 1715/16 NS,Heinz Holliger - Schneewittchen  ,2000,Werner Groschel as Konig,bass
ECM 1715/16 NS,Heinz Holliger - Schneewittchen  ,2000,Heinz Holliger,conductor
ECM 1715/16 NS,Heinz Holliger - Schneewittchen  ,2000,Orchester Der Oper Zurich,conductor
ECM 1715/16 NS,Heinz Holliger - Schneewittchen  ,2000,Heinz Holliger,composer
ECM 1717,not used,NA,NA,NA
ECM 1718,Anouar Brahem Trio - Astrakan Cafe  ,2000,Barbaros Erkose,clarinet
ECM 1718,Anouar Brahem Trio - Astrakan Cafe  ,2000,Anouar Brahem,oud
ECM 1718,Anouar Brahem Trio - Astrakan Cafe  ,2000,Lassad Hosni,bendir
ECM 1718,Anouar Brahem Trio - Astrakan Cafe  ,2000,Lassad Hosni,darbouka
ECM 1719,Mat Maneri - Trinity  ,2001,Mat Maneri,violin
ECM 1719,Mat Maneri - Trinity  ,2001,Mat Maneri,viola
ECM 1720 NS,"Karl Amadeus Hartmann - Funebre -- Isabelle Faust, Paul Meyer, Munchener Kammerorchester, Christoph Poppen  ",2000,Paul Meyer,clarinet
ECM 1720 NS,"Karl Amadeus Hartmann - Funebre -- Isabelle Faust, Paul Meyer, Munchener Kammerorchester, Christoph Poppen  ",2000,Isabelle Faust,violin
ECM 1720 NS,"Karl Amadeus Hartmann - Funebre -- Isabelle Faust, Paul Meyer, Munchener Kammerorchester, Christoph Poppen  ",2000,Christoph Poppen,conductor
ECM 1720 NS,"Karl Amadeus Hartmann - Funebre -- Isabelle Faust, Paul Meyer, Munchener Kammerorchester, Christoph Poppen  ",2000,Munchener Kammerorchester,conductor
ECM 1720 NS,"Karl Amadeus Hartmann - Funebre -- Isabelle Faust, Paul Meyer, Munchener Kammerorchester, Christoph Poppen  ",2000,Gernot Sussmuth,violin
ECM 1720 NS,"Karl Amadeus Hartmann - Funebre -- Isabelle Faust, Paul Meyer, Munchener Kammerorchester, Christoph Poppen  ",2000,Petersen Quartett: Conrad Muck,violin
ECM 1720 NS,"Karl Amadeus Hartmann - Funebre -- Isabelle Faust, Paul Meyer, Munchener Kammerorchester, Christoph Poppen  ",2000,Friedemann Weigle,viola
ECM 1720 NS,"Karl Amadeus Hartmann - Funebre -- Isabelle Faust, Paul Meyer, Munchener Kammerorchester, Christoph Poppen  ",2000,Hans-Jakob Eschenburg,cello
ECM 1720 NS,"Karl Amadeus Hartmann - Funebre -- Isabelle Faust, Paul Meyer, Munchener Kammerorchester, Christoph Poppen  ",2000,Karl Amadeus Hartmann,composer
ECM 1721,Michael Mantler - Songs And One Symphony  ,2000,Mona Larsen,voice
ECM 1721,Michael Mantler - Songs And One Symphony  ,2000,The Chamber Music And Songs Ensemble: Michael Mantler,trumpet
ECM 1721,Michael Mantler - Songs And One Symphony  ,2000,Marianne Sorensen,violin
ECM 1721,Michael Mantler - Songs And One Symphony  ,2000,Mette Winther,viola
ECM 1721,Michael Mantler - Songs And One Symphony  ,2000,Gunnar Lychou,viola
ECM 1721,Michael Mantler - Songs And One Symphony  ,2000,Helle Sorensen,cello
ECM 1721,Michael Mantler - Songs And One Symphony  ,2000,Kim Kristensen,piano
ECM 1721,Michael Mantler - Songs And One Symphony  ,2000,Kim Kristensen,synthesizer
ECM 1721,Michael Mantler - Songs And One Symphony  ,2000,Bjarne Roupe,guitar
ECM 1721,Michael Mantler - Songs And One Symphony  ,2000,Ernst Meister,words
ECM 1721,Michael Mantler - Songs And One Symphony  ,2000,Michael Mantler,composer
ECM 1722,Nils Petter Molvaer - Solid Ether  ,2000,Nils Petter Molvaer,trumpet
ECM 1722,Nils Petter Molvaer - Solid Ether  ,2000,Nils Petter Molvaer,piccolo trumpet
ECM 1722,Nils Petter Molvaer - Solid Ether  ,2000,Nils Petter Molvaer,synthesizer
ECM 1722,Nils Petter Molvaer - Solid Ether  ,2000,Nils Petter Molvaer,electronics
ECM 1722,Nils Petter Molvaer - Solid Ether  ,2000,Nils Petter Molvaer,bass
ECM 1722,Nils Petter Molvaer - Solid Ether  ,2000,Nils Petter Molvaer,percussion
ECM 1722,Nils Petter Molvaer - Solid Ether  ,2000,Nils Petter Molvaer,sound treatments
ECM 1722,Nils Petter Molvaer - Solid Ether  ,2000,Reidar Skar,vocoder
ECM 1722,Nils Petter Molvaer - Solid Ether  ,2000,Eivind Aarset,guitar
ECM 1722,Nils Petter Molvaer - Solid Ether  ,2000,Eivind Aarset,electronics
ECM 1722,Nils Petter Molvaer - Solid Ether  ,2000,Audun Erlien,bass
ECM 1722,Nils Petter Molvaer - Solid Ether  ,2000,Per Lindvall,drums
ECM 1722,Nils Petter Molvaer - Solid Ether  ,2000,Rune Arnesen,drums
ECM 1722,Nils Petter Molvaer - Solid Ether  ,2000,Sidsel Endresen,vocals
ECM 1722,Nils Petter Molvaer - Solid Ether  ,2000,DJ Strangefruit,voices
ECM 1722,Nils Petter Molvaer - Solid Ether  ,2000,DJ Strangefruit,beats
ECM 1722,Nils Petter Molvaer - Solid Ether  ,2000,DJ Strangefruit,samples
ECM 1722,Nils Petter Molvaer - Solid Ether  ,2000,DJ Strangefruit,ambience
ECM 1723 NS,Bruno Ganz - Wenn Wasser Ware -- T.S. Eliot / Giorgos Seferis  ,2000,Bruno Ganz,read
ECM 1723 NS,Bruno Ganz - Wenn Wasser Ware -- T.S. Eliot / Giorgos Seferis  ,2000,T.S. Eliot,lyrics
ECM 1723 NS,Bruno Ganz - Wenn Wasser Ware -- T.S. Eliot / Giorgos Seferis  ,2000,Gyorgy Kurtag,composer
ECM 1723 NS,Bruno Ganz - Wenn Wasser Ware -- T.S. Eliot / Giorgos Seferis  ,2000,Nikos Xydakis,composer
ECM 1723 NS,Bruno Ganz - Wenn Wasser Ware -- T.S. Eliot / Giorgos Seferis  ,2000,Giya Kancheli,composer
ECM 1724/25,"Keith Jarrett, Gary Peacock, Jack DeJohnette - Whisper Not  ",2000,Keith Jarrett,piano
ECM 1724/25,"Keith Jarrett, Gary Peacock, Jack DeJohnette - Whisper Not  ",2000,Gary Peacock,bass
ECM 1724/25,"Keith Jarrett, Gary Peacock, Jack DeJohnette - Whisper Not  ",2000,Jack DeJohnette,drums
ECM 1726 NS,Herbert Henck - Piano Music -- Conlon Nancarrow / George Antheil  ,2001,Herbert Henck,piano
ECM 1726 NS,Herbert Henck - Piano Music -- Conlon Nancarrow / George Antheil  ,2001,Conlon Nancarrow,composer
ECM 1727 NS,Zehetmair Quartett -- Karl Amadeus Hartmann / Bela Bartok  ,2001,Thomas Zehetmair,violin
ECM 1727 NS,Zehetmair Quartett -- Karl Amadeus Hartmann / Bela Bartok  ,2001,Zehetmair Quartett: Ulf Schneider,violin
ECM 1727 NS,Zehetmair Quartett -- Karl Amadeus Hartmann / Bela Bartok  ,2001,Ruth Killius,viola
ECM 1727 NS,Zehetmair Quartett -- Karl Amadeus Hartmann / Bela Bartok  ,2001,Francoise Groben,cello
ECM 1727 NS,Zehetmair Quartett -- Karl Amadeus Hartmann / Bela Bartok  ,2001,Karl Amadeus Hartmann,composer
ECM 1728,"Vassilis Tsabropoulos, Arild Andersen, John Marshall - Achirana  ",2000,Vassilis Tsabropoulos,piano
ECM 1728,"Vassilis Tsabropoulos, Arild Andersen, John Marshall - Achirana  ",2000,Arild Andersen,double bass
ECM 1728,"Vassilis Tsabropoulos, Arild Andersen, John Marshall - Achirana  ",2000,John Marshall,drums
ECM 1729 NS,"Bela Bartok - 44 Duos For Two Violins -- Andras Keller, Janos Pilz  ",2002,Janos Pilz,violin
ECM 1729 NS,"Bela Bartok - 44 Duos For Two Violins -- Andras Keller, Janos Pilz  ",2002,Andras Keller,violin
ECM 1729 NS,"Bela Bartok - 44 Duos For Two Violins -- Andras Keller, Janos Pilz  ",2002,Bela Bartok,composer
ECM 1730 NS,"Gyorgy Kurtag - Signs, Games And Messages -- Friedrich Holderlin / Samuel Beckett  ",2003,Kurt Widmer,baritone
ECM 1730 NS,"Gyorgy Kurtag - Signs, Games And Messages -- Friedrich Holderlin / Samuel Beckett  ",2003,Orlando Trio: Hiromi Kikuchi,violin
ECM 1730 NS,"Gyorgy Kurtag - Signs, Games And Messages -- Friedrich Holderlin / Samuel Beckett  ",2003,Ken Hakii,viola
ECM 1730 NS,"Gyorgy Kurtag - Signs, Games And Messages -- Friedrich Holderlin / Samuel Beckett  ",2003,Stefan Metz,cello
ECM 1730 NS,"Gyorgy Kurtag - Signs, Games And Messages -- Friedrich Holderlin / Samuel Beckett  ",2003,Mircea Ardeleanu,percussion
ECM 1730 NS,"Gyorgy Kurtag - Signs, Games And Messages -- Friedrich Holderlin / Samuel Beckett  ",2003,Henrich Huber,trombone
ECM 1730 NS,"Gyorgy Kurtag - Signs, Games And Messages -- Friedrich Holderlin / Samuel Beckett  ",2003,David LeClair,tuba
ECM 1730 NS,"Gyorgy Kurtag - Signs, Games And Messages -- Friedrich Holderlin / Samuel Beckett  ",2003,Paul Celan,poems
ECM 1730 NS,"Gyorgy Kurtag - Signs, Games And Messages -- Friedrich Holderlin / Samuel Beckett  ",2003,Sebastien Chamfort,poems
ECM 1730 NS,"Gyorgy Kurtag - Signs, Games And Messages -- Friedrich Holderlin / Samuel Beckett  ",2003,Friedrich Holderlin,poems
ECM 1730 NS,"Gyorgy Kurtag - Signs, Games And Messages -- Friedrich Holderlin / Samuel Beckett  ",2003,Samuel Beckett,poems
ECM 1730 NS,"Gyorgy Kurtag - Signs, Games And Messages -- Friedrich Holderlin / Samuel Beckett  ",2003,Gyorgy Kurtag,composer
ECM 1731 NS,"Alexander Knaifel - Amicta Sole -- Mstislav Rostropovich, Tatiana Melentieva, Boy Choir, Glinka Choral College, State Hermitage Orchestra, Arkady Shteinlukht  ",2005,Mstislav Rostropovich,cello
ECM 1731 NS,"Alexander Knaifel - Amicta Sole -- Mstislav Rostropovich, Tatiana Melentieva, Boy Choir, Glinka Choral College, State Hermitage Orchestra, Arkady Shteinlukht  ",2005,Alexander Knaifel,composer
ECM 1732,Robin Williamson - The Seed-At-Zero  ,2000,Robin Williamson,vocals
ECM 1732,Robin Williamson - The Seed-At-Zero  ,2000,Robin Williamson,guitar
ECM 1732,Robin Williamson - The Seed-At-Zero  ,2000,Robin Williamson,harp
ECM 1732,Robin Williamson - The Seed-At-Zero  ,2000,Robin Williamson,mandolin
ECM 1733,Annette Peacock - An Acrobat's Heart  ,2000,Annette Peacock,vocals
ECM 1733,Annette Peacock - An Acrobat's Heart  ,2000,Annette Peacock,piano
ECM 1733,Annette Peacock - An Acrobat's Heart  ,2000,Odd Hannisdal,violin
ECM 1733,Annette Peacock - An Acrobat's Heart  ,2000,Cikada String Quartet: Henrik Hannisdal,violin
ECM 1733,Annette Peacock - An Acrobat's Heart  ,2000,Marek Konstantynowicz,viola
ECM 1733,Annette Peacock - An Acrobat's Heart  ,2000,Morten Hannisdal,cello
ECM 1734,Charles Lloyd - The Water Is Wide  ,2000,Charles Lloyd,tenor sax
ECM 1734,Charles Lloyd - The Water Is Wide  ,2000,Brad Mehldau,piano
ECM 1734,Charles Lloyd - The Water Is Wide  ,2000,John Abercrombie,guitar
ECM 1734,Charles Lloyd - The Water Is Wide  ,2000,Larry Grenadier,bass
ECM 1734,Charles Lloyd - The Water Is Wide  ,2000,Darek Oles,bass
ECM 1734,Charles Lloyd - The Water Is Wide  ,2000,Billy Higgins,drums
ECM 1735 NS,Luciano Berio - Voci -- Kim Kashkashian  ,2001,Kim Kashkashian,viola
ECM 1735 NS,Luciano Berio - Voci -- Kim Kashkashian  ,2001,Vincenzo Ferrara,bagpipes
ECM 1735 NS,Luciano Berio - Voci -- Kim Kashkashian  ,2001,Robyn Schulkowsky,percussion
ECM 1735 NS,Luciano Berio - Voci -- Kim Kashkashian  ,2001,Pietro Vallone,cerchietto
ECM 1735 NS,Luciano Berio - Voci -- Kim Kashkashian  ,2001,Antonio Bulgaretta,Vito D'Angelo
ECM 1735 NS,Luciano Berio - Voci -- Kim Kashkashian  ,2001,Concetto Campisi,Vito D'Angelo
ECM 1735 NS,Luciano Berio - Voci -- Kim Kashkashian  ,2001,Guiseppe Cangemi,Vito D'Angelo
ECM 1735 NS,Luciano Berio - Voci -- Kim Kashkashian  ,2001,Maria Bonferraro,Vito D'Angelo
ECM 1735 NS,Luciano Berio - Voci -- Kim Kashkashian  ,2001,Angelo Vitello,voice
ECM 1735 NS,Luciano Berio - Voci -- Kim Kashkashian  ,2001,Maria Bonferraro,voice
ECM 1735 NS,Luciano Berio - Voci -- Kim Kashkashian  ,2001,Dennis Russell Davies,conductor
ECM 1735 NS,Luciano Berio - Voci -- Kim Kashkashian  ,2001,Radio Symphonieorchester Wien,conductor
ECM 1735 NS,Luciano Berio - Voci -- Kim Kashkashian  ,2001,Luciano Berio,composer
ECM 1736 NS,Leos Janacek - A Recollection -- Andras Schiff  ,2001,Andras Schiff,piano
ECM 1736 NS,Leos Janacek - A Recollection -- Andras Schiff  ,2001,Leos Janacek,composer
ECM 1737,Vassilis Tsabropoulos - Akroasis  ,2003,Vassilis Tsabropoulos,piano
ECM 1738,Michael Mantler - Hide And Seek  ,2001,Michael Mantler,trumpet
ECM 1738,Michael Mantler - Hide And Seek  ,2001,Michael Mantler,electronic percussion programs
ECM 1738,Michael Mantler - Hide And Seek  ,2001,Michael Mantler,music
ECM 1738,Michael Mantler - Hide And Seek  ,2001,Vincent Nilsson,trombone
ECM 1738,Michael Mantler - Hide And Seek  ,2001,Martin Cholewa,French horn
ECM 1738,Michael Mantler - Hide And Seek  ,2001,Roger Jannotta,flute
ECM 1738,Michael Mantler - Hide And Seek  ,2001,Roger Jannotta,oboe
ECM 1738,Michael Mantler - Hide And Seek  ,2001,Roger Jannotta,clarinet
ECM 1738,Michael Mantler - Hide And Seek  ,2001,Marianne Sorensen,violin
ECM 1738,Michael Mantler - Hide And Seek  ,2001,Mette Winther,viola
ECM 1738,Michael Mantler - Hide And Seek  ,2001,Helle Sorensen,cello
ECM 1738,Michael Mantler - Hide And Seek  ,2001,Tineke Noordhoek,vibes
ECM 1738,Michael Mantler - Hide And Seek  ,2001,Tineke Noordhoek,marimba
ECM 1738,Michael Mantler - Hide And Seek  ,2001,Per Salo,piano
ECM 1738,Michael Mantler - Hide And Seek  ,2001,Bjarne Roupe,guitar
ECM 1738,Michael Mantler - Hide And Seek  ,2001,Robert Wyatt,voice
ECM 1738,Michael Mantler - Hide And Seek  ,2001,Susi Hyldgaard,voice
ECM 1738,Michael Mantler - Hide And Seek  ,2001,Susi Hyldgaard,accordion
ECM 1738,Michael Mantler - Hide And Seek  ,2001,Paul Auster,text
ECM 1739 NS,"Ensemble Belcanto, Dietburg Spohr - Come Un'Ombra Di Luna  ",2001,Rita Huber,soprano
ECM 1739 NS,"Ensemble Belcanto, Dietburg Spohr - Come Un'Ombra Di Luna  ",2001,Ensemble Belcanto: Andrea Baader,soprano
ECM 1739 NS,"Ensemble Belcanto, Dietburg Spohr - Come Un'Ombra Di Luna  ",2001,Brigitta Zehetner,mezzo-soprano
ECM 1739 NS,"Ensemble Belcanto, Dietburg Spohr - Come Un'Ombra Di Luna  ",2001,Dietburg Spohr,mezzo-soprano
ECM 1739 NS,"Ensemble Belcanto, Dietburg Spohr - Come Un'Ombra Di Luna  ",2001,Dietburg Spohr,director
ECM 1739 NS,"Ensemble Belcanto, Dietburg Spohr - Come Un'Ombra Di Luna  ",2001,Rica Rauch,alto
ECM 1739 NS,"Ensemble Belcanto, Dietburg Spohr - Come Un'Ombra Di Luna  ",2001,Dzuna Kalnina,alto
ECM 1739 NS,"Ensemble Belcanto, Dietburg Spohr - Come Un'Ombra Di Luna  ",2001,Haim Alexander,composer
ECM 1740/41,Bobo Stenson Trio - Serenity  ,2000,Bobo Stenson,piano
ECM 1740/41,Bobo Stenson Trio - Serenity  ,2000,Anders Jormin,double bass
ECM 1740/41,Bobo Stenson Trio - Serenity  ,2000,Jon Christensen,drums
ECM 1742,"Marilyn Crispell, Gary Peacock, Paul Motian - Amaryllis  ",2001,Marilyn Crispell,piano
ECM 1742,"Marilyn Crispell, Gary Peacock, Paul Motian - Amaryllis  ",2001,Gary Peacock,double bass
ECM 1742,"Marilyn Crispell, Gary Peacock, Paul Motian - Amaryllis  ",2001,Paul Motian,drums
ECM 1743,Ralph Towner - Anthem  ,2001,Ralph Towner,classical guitar
ECM 1743,Ralph Towner - Anthem  ,2001,Ralph Towner,12-string guitar
ECM 1744,Trygve Seim - Different Rivers  ,2000,Arve Henriksen,trumpet
ECM 1744,Trygve Seim - Different Rivers  ,2000,Arve Henriksen,trumpophone
ECM 1744,Trygve Seim - Different Rivers  ,2000,Arve Henriksen,vocals
ECM 1744,Trygve Seim - Different Rivers  ,2000,Oyvind Braekke,trombone
ECM 1744,Trygve Seim - Different Rivers  ,2000,Hild Sofie Tafjord,French horn
ECM 1744,Trygve Seim - Different Rivers  ,2000,David Gald,tuba
ECM 1744,Trygve Seim - Different Rivers  ,2000,Havard Lund,clarinet
ECM 1744,Trygve Seim - Different Rivers  ,2000,Havard Lund,bass clarinet
ECM 1744,Trygve Seim - Different Rivers  ,2000,Trygve Seim,tenor
ECM 1744,Trygve Seim - Different Rivers  ,2000,Trygve Seim,soprano sax
ECM 1744,Trygve Seim - Different Rivers  ,2000,Nils Jansen,bass
ECM 1744,Trygve Seim - Different Rivers  ,2000,Nils Jansen,sopranino sax
ECM 1744,Trygve Seim - Different Rivers  ,2000,Nils Jansen,contrabass clarinet
ECM 1744,Trygve Seim - Different Rivers  ,2000,Stian Carstensen,accordion
ECM 1744,Trygve Seim - Different Rivers  ,2000,Bernt Simen Lund,cello
ECM 1744,Trygve Seim - Different Rivers  ,2000,Morten Hannisdal,cello
ECM 1744,Trygve Seim - Different Rivers  ,2000,Paal Nilssen-Love,drums
ECM 1744,Trygve Seim - Different Rivers  ,2000,Per Oddvar Johansen,drums
ECM 1744,Trygve Seim - Different Rivers  ,2000,Sidsel Endresen,recitation
ECM 1745 NS,"Heino Eller - Neenia -- Tallinn Chamber Orchestra, Tonu Kaljuste  ",2001,Tonu Kaljuste,conductor
ECM 1745 NS,"Heino Eller - Neenia -- Tallinn Chamber Orchestra, Tonu Kaljuste  ",2001,Tallinn Chamber Orchestra,conductor
ECM 1745 NS,"Heino Eller - Neenia -- Tallinn Chamber Orchestra, Tonu Kaljuste  ",2001,Heino Eller,composer
ECM 1746,"Charlie Haden, Egberto Gismonti - In Montreal  ",2001,Egberto Gismonti,guitar
ECM 1746,"Charlie Haden, Egberto Gismonti - In Montreal  ",2001,Egberto Gismonti,piano
ECM 1746,"Charlie Haden, Egberto Gismonti - In Montreal  ",2001,Charlie Haden,double bass
ECM 1747 NS,"Thomas Larcher - Naunz -- Thomas Demenga, Erich Hobarth  ",2001,Thomas Larcher,piano
ECM 1747 NS,"Thomas Larcher - Naunz -- Thomas Demenga, Erich Hobarth  ",2001,Thomas Larcher,composer
ECM 1748,Eberhard Weber - Endless Days  ,2001,Paul McCandless,oboe
ECM 1748,Eberhard Weber - Endless Days  ,2001,Paul McCandless,English horn
ECM 1748,Eberhard Weber - Endless Days  ,2001,Paul McCandless,bass clarinet
ECM 1748,Eberhard Weber - Endless Days  ,2001,Paul McCandless,soprano sax
ECM 1748,Eberhard Weber - Endless Days  ,2001,Rainer Bruninghaus,piano
ECM 1748,Eberhard Weber - Endless Days  ,2001,Rainer Bruninghaus,keyboards
ECM 1748,Eberhard Weber - Endless Days  ,2001,Eberhard Weber,bass
ECM 1748,Eberhard Weber - Endless Days  ,2001,Michael DiPasqua,drums
ECM 1748,Eberhard Weber - Endless Days  ,2001,Michael DiPasqua,percussion
ECM 1749,"Claudio Puntin, Gerdur Gunnarsdottir - Ylir  ",2001,Claudio Puntin,clarinet
ECM 1749,"Claudio Puntin, Gerdur Gunnarsdottir - Ylir  ",2001,Claudio Puntin,bass clarinet
ECM 1749,"Claudio Puntin, Gerdur Gunnarsdottir - Ylir  ",2001,Gerdur Gunnarsdottir,violin
ECM 1749,"Claudio Puntin, Gerdur Gunnarsdottir - Ylir  ",2001,Gerdur Gunnarsdottir,vocals
ECM 1750,"Various Artists - Selected Signs, II - Suite For Sampler  ",2000,David Moss,Jocelyn B. Smith
ECM 1750,"Various Artists - Selected Signs, II - Suite For Sampler  ",2000,David Moss,vocals
ECM 1750,"Various Artists - Selected Signs, II - Suite For Sampler  ",2000,Hugo Hamilton,words
ECM 1750,"Various Artists - Selected Signs, II - Suite For Sampler  ",2000,Heiner Muller,words
ECM 1750,"Various Artists - Selected Signs, II - Suite For Sampler  ",2000,Paul Auster,words
ECM 1750,"Various Artists - Selected Signs, II - Suite For Sampler  ",2000,Peter Rundel,conductor
ECM 1750,"Various Artists - Selected Signs, II - Suite For Sampler  ",2000,Junge Deutsche Philharmonie,conductor
ECM 1750,"Various Artists - Selected Signs, II - Suite For Sampler  ",2000,Heiner Goebbels,composer
ECM 1751,"John Taylor, Marc Johnson, Joey Baron - Rosslyn  ",2003,John Taylor,piano
ECM 1751,"John Taylor, Marc Johnson, Joey Baron - Rosslyn  ",2003,Marc Johnson,double bass
ECM 1751,"John Taylor, Marc Johnson, Joey Baron - Rosslyn  ",2003,Joey Baron,drums
ECM 1752,Arild Andersen w/ Vassilis Tsabropoulos And John Marshall - The Triangle  ,2004,Vassilis Tsabropoulos,piano
ECM 1752,Arild Andersen w/ Vassilis Tsabropoulos And John Marshall - The Triangle  ,2004,Arild Andersen,double bass
ECM 1752,Arild Andersen w/ Vassilis Tsabropoulos And John Marshall - The Triangle  ,2004,John Marshall,drums
ECM 1753 NS,Trio Mediaeval - Words Of The Angel  ,2001,Linn Andrea Fuglseth,soprano
ECM 1753 NS,Trio Mediaeval - Words Of The Angel  ,2001,Torunn Ostrem Ossum,soprano
ECM 1753 NS,Trio Mediaeval - Words Of The Angel  ,2001,Trio Mediaeval: Anna Maria Friman,soprano
ECM 1754 NS,Kim Kashkashian - Hayren - Music Of Komitas And Tigran Mansurian -- Robyn Schulkowsky  ,2003,Kim Kashkashian,viola
ECM 1754 NS,Kim Kashkashian - Hayren - Music Of Komitas And Tigran Mansurian -- Robyn Schulkowsky  ,2003,Robyn Schulkowsky,percussion
ECM 1754 NS,Kim Kashkashian - Hayren - Music Of Komitas And Tigran Mansurian -- Robyn Schulkowsky  ,2003,Tigran Mansurian,composer
ECM 1755 NS,"Alfred Schnittke / Dmitri Shostakovich - Lento -- Keller Quartett, Alexei Lubimov  ",2003,Alexei Lubimov,piano
ECM 1755 NS,"Alfred Schnittke / Dmitri Shostakovich - Lento -- Keller Quartett, Alexei Lubimov  ",2003,Janos Pilz,violin
ECM 1755 NS,"Alfred Schnittke / Dmitri Shostakovich - Lento -- Keller Quartett, Alexei Lubimov  ",2003,Keller Quartett: Andras Keller,violin
ECM 1755 NS,"Alfred Schnittke / Dmitri Shostakovich - Lento -- Keller Quartett, Alexei Lubimov  ",2003,Zoltan Gal,viola
